find a nearby parking spot, 124, char, 1
231192.162541625, 231192.362868583, 0.279999732971191, 4.0, interesting observation was la
231192.612616042, 231192.829726458, 3.16750049591064, 4.0, interesting observation was had
231193.06266925, 231193.262840833, 6.05500030517578, 4.0, interesting observation was made
players must know all the rules, 34, word, 31
231351.140000917, 231351.956827167, 15.1300010681152, 4.0, o
231352.306725833, 231352.806762833, 17.1100006103516, 4.0, or
231353.223378958, 231353.640158708, 3.08500003814697, 4.0, one
231354.006840042, 231354.790225042, 22.0599994659424, 4.0, pray
231355.123564708, 231355.506951542, 3.08500003814697, 4.0, state
231355.790398583, 231356.557054875, 18.0174999237061, 4.0, states
231356.823622167, 231357.240325458, 19.5850009918213, 4.0, prevent
231356.823622167, 231357.240325458, 19.5850009918213, 4.0, present
231358.472383125, 231358.55614525, -5.0, 4.0, stewart
231358.657174583, 231358.722460042, -5.0, 4.0, players
231358.807168917, 231358.873904125, -5.0, 4.0, subsets
231359.157108125, 231359.205789375, -5.0, 4.0, players
231360.990931958, 231361.540844292, 12.4899997711182, 4.0, players i
231361.82377225, 231362.307284917, 19.2550010681152, 4.0, players it
231362.623817417, 231364.2908505, 19.0900001525879, 4.0, players out
231364.524006083, 231364.990990667, 20.3274993896484, 4.0, players just
231364.524006083, 231364.990990667, 20.3274993896484, 4.0, players must
231366.074265042, 231366.741090625, 9.10750007629395, 4.0, players must i
231367.024141167, 231368.407616333, 10.5924997329712, 4.0, players must in
231368.690787667, 231369.124471333, 14.3049983978271, 4.0, players must him
231369.457630875, 231371.2078985, 25.0300006866455, 4.0, players must know
231372.424670208, 231372.658019917, 0.0325002670288086, 4.0, players must know a
231372.924685458, 231373.308118458, 11.0050010681152, 4.0, players must know an
231373.558081042, 231373.874740542, 13.1499996185303, 4.0, players must know all
231374.707820833, 231376.558293875, 17.2749996185303, 4.0, players must know all r
231376.807991167, 231377.058274875, 5.23000049591064, 4.0, players must know all of
231377.207950333, 231377.441359917, 8.77749919891357, 4.0, players must know all the
231378.49198175, 231379.758348208, 17.5225009918213, 4.0, players must know all the r
231380.008274375, 231380.525264583, 23.2975006103516, 4.0, players must know all the my
231380.808564667, 231381.158636333, 14.0574989318848, 4.0, players must know all the own
231381.425215667, 231381.658638125, 7.04500007629395, 4.0, players must know all the type
231381.975192792, 231382.692012042, 17.2749996185303, 4.0, players must know all the types
231381.975192792, 231382.692012042, 17.2749996185303, 4.0, players must know all the owner
231383.425382958, 231383.491953, -5.0, 4.0, players must know all the rules
the most beautiful sunset, 28, word, 32
231413.410806208, 231414.277422042, 25.1125011444092, 4.0, z
231414.660941458, 231415.044130667, 7.21000003814697, 4.0, we
231415.2608785, 231415.527549375, 9.27250003814697, 4.0, the
231416.4276655, 231416.944325208, 16.4499988555908, 4.0, the q
231417.1773035, 231417.511061542, 11.3350009918213, 4.0, the on
231417.927515292, 231418.544310958, 19.1725006103516, 4.0, the not
231418.760669292, 231419.077579208, 20.1625003814697, 4.0, the plus
231418.760669292, 231419.077579208, 20.1625003814697, 4.0, the post
231419.677760375, 231419.744441375, -5.0, 4.0, the most
231420.411240708, 231421.244558417, 3.25, 4.0, the most a
231421.744554708, 231422.4946865, 7.21000003814697, 4.0, the most be
231422.794284458, 231422.961565875, 2.01250028610229, 4.0, the most did
231423.311395583, 231424.611488333, 22.2250003814697, 4.0, the most beat
231424.794521042, 231425.311226208, 18.5949993133545, 4.0, the most debut
231425.494522833, 231425.911504917, 8.28250026702881, 4.0, the most figure
231426.194547458, 231426.528292, 7.04500007629395, 4.0, the most accused
231426.778295417, 231427.394608417, 17.0275001525879, 4.0, the most classics
231427.661397917, 231427.97836075, 13.3975009918213, 4.0, the most beautiful
231429.295085708, 231430.645311708, 15.4600009918213, 4.0, the most beautiful p
231430.928399667, 231432.728737, 18.0174999237061, 4.0, the most beautiful or
231433.011763875, 231433.345361792, 12.2424983978271, 4.0, the most beautiful run
231433.678601, 231434.4121255, 18.2649993896484, 4.0, the most beautiful poor
231434.711844292, 231435.028917375, 4.23999977111816, 4.0, the most beautiful quite
231435.27861225, 231435.877678042, 20.2449989318848, 4.0, the most beautiful proper
231435.27861225, 231435.877678042, 20.2449989318848, 4.0, the most beautiful stores
231436.877523292, 231436.977540833, -5.0, 4.0, the most beautiful quotes
231437.095843, 231437.160931792, -5.0, 4.0, the most beautiful months
231437.312555958, 231437.394317708, -5.0, 4.0, the most beautiful sunset
just what the doctor ordered, 58, word, 33
231439.679208458, 231440.079224417, 11.0874996185303, 4.0, i
231440.479228208, 231441.162594875, 16.2849998474121, 4.0, in
231441.495592042, 231441.862834875, 16.4499988555908, 4.0, for
231442.012187292, 231442.295720542, 15.3775005340576, 4.0, into
231442.012187292, 231442.295720542, 15.3775005340576, 4.0, from
231442.945876583, 231443.029371417, -5.0, 4.0, look
231443.163017708, 231443.227953458, -5.0, 4.0, loop
231443.312707708, 231443.394742375, -5.0, 4.0, most
231443.47936675, 231443.561145458, -5.0, 4.0, iron
231443.679269708, 231443.745973542, -5.0, 4.0, moon
231444.012692958, 231444.061373958, -5.0, 4.0, loss
231444.262597417, 231444.344721875, -5.0, 4.0, form
231444.429471708, 231444.511389417, -5.0, 4.0, lost
231444.712671167, 231444.794768167, -5.0, 4.0, noon
231445.06513925, 231445.12816275, -5.0, 4.0, just
231446.462881625, 231447.129666667, 21.1525001525879, 4.0, just v
231447.379601, 231447.629350417, 5.47749996185303, 4.0, just we
231447.896311417, 231448.096209417, 7.45749950408936, 4.0, just the
231448.529831125, 231449.711639208, 21.2350006103516, 4.0, just this
231448.529831125, 231449.711639208, 21.2350006103516, 4.0, just they
231450.3631575, 231450.446302625, -5.0, 4.0, just view
231450.546356208, 231450.628555625, -5.0, 4.0, just wait
231450.729961458, 231450.778502625, -5.0, 4.0, just sees
231451.046497667, 231451.12972625, -5.0, 4.0, just shit
231451.179879125, 231451.261868458, -5.0, 4.0, just ties
231451.513059125, 231451.611967917, -5.0, 4.0, just tags
231451.679906542, 231451.761846042, -5.0, 4.0, just went
231451.813122583, 231451.895024458, -5.0, 4.0, just reds
231451.946382875, 231451.97974775, -5.0, 4.0, just want
231452.179795458, 231452.228727, -5.0, 4.0, just ugly
231452.896623208, 231452.945353708, -5.0, 4.0, just salt
231453.030006667, 231453.112021833, -5.0, 4.0, just these
231453.246542375, 231453.312073792, -5.0, 4.0, just there
231453.396642458, 231453.446701292, -5.0, 4.0, just white
231453.779978625, 231453.878785625, -5.0, 4.0, just where
231454.413179667, 231454.512142917, -5.0, 4.0, just teeth
231455.180055458, 231455.296641792, 100.0, 1.0, just
231456.030109083, 231457.26365325, 18.1000003814697, 4.0, just r
231457.596893583, 231458.013661042, 7.29250049591064, 4.0, just of
231458.280071542, 231458.430485917, 1.35249996185303, 4.0, just the
231458.780302167, 231459.746754208, 19.4200000762939, 4.0, just that
231458.780302167, 231459.746754208, 19.4200000762939, 4.0, just what
231460.897139917, 231461.9807075, 15.1300010681152, 4.0, just what o
231462.413996833, 231462.897266792, 7.45749950408936, 4.0, just what of
231463.196996833, 231463.530648583, 5.14750003814697, 4.0, just what the
231464.3307495, 231464.7641565, 2.01250028610229, 4.0, just what the a
231465.0807395, 231467.030882292, 16.0375003814697, 4.0, just what the as
231467.39755025, 231467.764358917, 0.0325002670288086, 4.0, just what the and
231468.097681625, 231468.981009542, 18.1000003814697, 4.0, just what the boat
231469.180842458, 231469.630983125, 12.3249988555908, 4.0, just what the crash
231470.047765875, 231470.914491208, 17.2749996185303, 4.0, just what the doctor
231471.898342917, 231472.964681875, 16.0375003814697, 4.0, just what the doctor p
231473.197747167, 231473.731422542, 18.4299983978271, 4.0, just what the doctor or
231474.014282583, 231474.497998958, 3.33249950408936, 4.0, just what the doctor use
231474.764390208, 231475.031410167, 5.39499950408936, 4.0, just what the doctor much
231475.398239083, 231476.198419208, 18.1000003814697, 4.0, just what the doctor order
231476.498225625, 231476.814877458, 5.39499950408936, 4.0, just what the doctor praise
231476.998285708, 231477.23149075, 6.71499919891357, 4.0, just what the doctor ordered
you are a wonderful example, 28, word, 34
231480.098447333, 231481.032447667, 27.0925025939941, 4.0, z
231481.481777625, 231482.115233375, 14.1399993896484, 4.0, wo
231482.348534708, 231482.7485165, 25.2775001525879, 4.0, you
231483.665410917, 231483.948680667, 1.10500001907349, 4.0, you a
231484.231857167, 231485.032090958, 17.1925010681152, 4.0, you as
231485.265092, 231485.565377458, 4.15750026702881, 4.0, you and
231485.265092, 231485.565377458, 4.15750026702881, 4.0, you are
231486.948966208, 231487.132215208, 0.362499713897705, 4.0, you are a
231487.982272875, 231489.565709333, 20.0799999237061, 4.0, you are a u
231489.86570325, 231490.565806875, 17.0275001525879, 4.0, you are a to
231490.815403458, 231491.199422708, 13.0675010681152, 4.0, you are a too
231491.498933833, 231491.749306417, 3.08500003814697, 4.0, you are a some
231492.049110625, 231492.299360375, 4.40499973297119, 4.0, you are a tried
231492.732544708, 231493.715958042, 15.1300010681152, 4.0, you are a wonder
231494.015974833, 231494.516080667, 5.06500053405762, 4.0, you are a profile
231494.782679958, 231495.566138042, 18.2649993896484, 4.0, you are a somebody
231495.932544333, 231497.649738, 11.1700000762939, 4.0, you are a wonderful
231498.482989083, 231499.016343, 4.15750026702881, 4.0, you are a wonderful a
231499.349433333, 231501.233176958, 22.2250003814697, 4.0, you are a wonderful by
231501.549889125, 231502.600002, 14.3874988555908, 4.0, you are a wonderful fun
231503.399865375, 231503.566440292, 100.0, 1.0, you are a wonderful by
231503.399865375, 231505.383452667, 4.15750026702881, 4.0, you are a wonderful due
231505.700059625, 231506.033396292, -0.792500019073486, 4.0, you are a wonderful cuba
231506.183334, 231506.866787792, 100.0, 1.0, you are a wonderful due
231506.183334, 231508.617114042, 12.1599998474121, 4.0, you are a wonderful even
231508.916856958, 231510.433781625, 13.1499996185303, 4.0, you are a wonderful audio
231510.717061042, 231511.1338815, 13.1499996185303, 4.0, you are a wonderful dublin
231511.433813292, 231511.6838985, 3.00250053405762, 4.0, you are a wonderful example
is there any indication of this, 46, word, 35
231514.467842833, 231515.017345208, 10.1800003051758, 4.0, i
231515.383794708, 231516.35079675, 20.0799999237061, 4.0, it
231515.383794708, 231516.35079675, 20.0799999237061, 4.0, is
231518.351003333, 231519.384358167, 16.1199989318848, 4.0, is p
231519.651309417, 231519.934342417, 4.40499973297119, 4.0, is of
231520.234065333, 231520.467507917, 3.49749946594238, 4.0, is the
231520.784129625, 231521.684510125, 20.5749988555908, 4.0, is that
231521.967723625, 231522.167756417, 4.40499973297119, 4.0, is leave
231521.967723625, 231522.167756417, 4.40499973297119, 4.0, is these
231522.767726375, 231522.833331667, -5.0, 4.0, is there
231524.168713, 231524.401312583, 3.00250053405762, 4.0, is there a
231524.700983667, 231525.201438958, 12.0774993896484, 4.0, is there an
231525.467764375, 231526.150088458, 24.0399990081787, 4.0, is there any
231527.06804525, 231528.5516225, 9.35500049591064, 4.0, is there any i
231528.884954583, 231529.618184875, 12.2424983978271, 4.0, is there any in
231529.901257625, 231530.201828833, 3.08500003814697, 4.0, is there any job
231530.467968458, 231531.118274792, 11.0050010681152, 4.0, is there any goal
231531.418365708, 231531.768409667, 3.08500003814697, 4.0, is there any india
231532.118430792, 231532.318402833, 2.01250028610229, 4.0, is there any kicked
231532.685174917, 231533.802004042, 18.3474998474121, 4.0, is there any dialect
231534.068552333, 231534.401992208, 8.11750030517578, 4.0, is there any indicate
231534.635151292, 231534.951933917, 13.5625, 4.0, is there any indicates
231535.185474625, 231535.484345958, 20.0799999237061, 4.0, is there any indicators
231535.185474625, 231535.484345958, 20.0799999237061, 4.0, is there any inhibitors
231536.700709708, 231536.800756167, -5.0, 4.0, is there any indigenous
231536.885547375, 231536.967501958, -5.0, 4.0, is there any inhibitory
231537.035482792, 231537.117557958, -5.0, 4.0, is there any difficulty
231537.185505542, 231537.301050833, -5.0, 4.0, is there any endogenous
231537.385716708, 231537.43552375, -5.0, 4.0, is there any indicators
231538.852595333, 231538.935435625, 100.0, 1.0, is there any
231539.952358125, 231540.652424667, 6.30249977111816, 4.0, is there any i
231540.985402792, 231541.669287667, 13.0675010681152, 4.0, is there any in
231542.018799333, 231542.368971, 5.14750003814697, 4.0, is there any and
231542.702298292, 231543.0358185, 7.375, 4.0, is there any high
231543.36890725, 231543.602592458, 2.25999975204468, 4.0, is there any ended
231543.902442542, 231544.05262125, 2.01250028610229, 4.0, is there any indeed
231544.402629083, 231545.385981875, 20.1625003814697, 4.0, is there any bladder
231545.635743625, 231545.969239667, 7.12750053405762, 4.0, is there any indicate
231546.2025755, 231546.53604475, 13.3975009918213, 4.0, is there any indicates
231546.785888083, 231547.101635917, 12.3249988555908, 4.0, is there any indication
231548.069639667, 231548.969640917, 15.0475006103516, 4.0, is there any indication o
231549.235975, 231549.486033083, 3.16750049591064, 4.0, is there any indication of
231550.336391708, 231551.436272333, 18.0174999237061, 4.0, is there any indication of r
231551.652854792, 231551.953221292, 5.23000049591064, 4.0, is there any indication of of
231552.169468708, 231552.453049083, 9.19000053405762, 4.0, is there any indication of the
231552.71954025, 231553.485045458, 17.0275001525879, 4.0, is there any indication of this
i cannot believe i ate the whole thing, 43, word, 36
231555.586692, 231556.070133458, 11.0050010681152, 4.0, i
231557.220113833, 231557.5868415, 4.23999977111816, 4.0, i a
231557.769786708, 231558.136676958, 5.47749996185303, 4.0, i be
231558.686876708, 231559.053616333, 10.5100002288818, 4.0, i can
231559.30325575, 231559.620469833, 11.6649990081787, 4.0, i cell
231559.836616458, 231560.187023542, 11.0874996185303, 4.0, i being
231560.553697833, 231561.503705, 17.0275001525879, 4.0, i begins
231560.553697833, 231561.503705, 17.0275001525879, 4.0, i dennis
231562.304236542, 231562.370504792, -5.0, 4.0, i beings
231562.47045025, 231562.535826, -5.0, 4.0, i demons
231562.620711167, 231562.685831208, -5.0, 4.0, i dammit
231562.853960833, 231562.969254875, -5.0, 4.0, i cannot
231563.870571708, 231564.470611125, 4.23999977111816, 4.0, i cannot a
231564.787073792, 231565.037286667, 3.00250053405762, 4.0, i cannot be
231565.370386375, 231565.887417458, 9.35500049591064, 4.0, i cannot can
