word,time,elapse,selection,user,id,in_sentence,mode,sentence_first,reset
for,1.3166678750421852,1.0001217909739353,0.0,zhongmingyuan_1473840440,9,2,word,False,False
station,3.600172834005207,1.2002102080150507,0.0,zhongmingyuan_1473840440,9,3,word,False,False
for,3.600172834005207,0.5830710420268588,1.2503237079945393,zhongmingyuan_1473840440,9,2,word,False,False
staying,5.149088457983453,0.9679902920033783,0.0,zhongmingyuan_1473840440,9,3,word,False,False
out,2.399044874997344,0.8001448750146665,0.9345187500002794,zhongmingyuan_1473840440,9,4,word,False,False
the,1.466849500022363,0.866692083014641,0.0,zhongmingyuan_1473840440,10,0,word,True,False
union,2.9833904579863884,0.9679983339738101,1.0655461249989457,zhongmingyuan_1473840440,10,1,word,False,False
will,2.583425000018906,1.033427499991376,0.0,zhongmingyuan_1473840440,10,2,word,False,False
go,2.450125791016035,0.5846434580162168,1.148865291965194,zhongmingyuan_1473840440,10,3,word,False,False
on,1.0665218340000138,1.3837224160088226,0.0,zhongmingyuan_1473840440,10,4,word,False,False
a,-296414.491116375,0.5667710830457509,296414.624241167,zhongmingyuan_1473840440,11,0,word,True,False
very,4.749152457981836,1.284514541970566,1.2667463750112802,zhongmingyuan_1473840440,11,1,word,False,False
traditional,7.0993332079960965,1.5351488750311546,0.0,zhongmingyuan_1473840440,11,2,word,False,False
way,1.7985127919819206,1.1345740830292925,0.0,zhongmingyuan_1473840440,11,3,word,False,False
to,1.2333232089877129,1.316838208003901,0.0,zhongmingyuan_1473840440,11,4,word,False,False
players,4.633496500027832,0.9513712920015678,0.0,zhongmingyuan_1473840440,12,0,word,True,False
must,4.832427957968321,1.285198583966121,2.616798375034705,zhongmingyuan_1473840440,12,1,word,False,False
know,2.0151382500189357,0.8348002079874277,0.0,zhongmingyuan_1473840440,12,2,word,False,False
all,1.0167697080178186,0.8332339999615215,0.0,zhongmingyuan_1473840440,12,3,word,False,False
the,1.5000022920430638,1.133357957995031,0.0,zhongmingyuan_1473840440,12,4,word,False,False
teaching,4.1834555840468965,1.3504130409564823,0.0,zhongmingyuan_1473840440,13,0,word,True,False
services,4.700024667021353,0.8833991250139661,0.0,zhongmingyuan_1473840440,13,1,word,False,False
will,1.9834274579770863,1.333453750004992,0.0,zhongmingyuan_1473840440,13,2,word,False,False
rapidly,4.351598792010918,1.2668345409911126,0.0,zhongmingyuan_1473840440,14,0,word,True,False
rapidly,2.2499483749852516,1.4668292499845847,0.0,zhongmingyuan_1473840440,14,0,word,True,False
running,5.78379675000906,1.2332922919886187,0.0,zhongmingyuan_1473840440,14,1,word,False,False
short,2.983696708048228,0.6847226250101812,2.36550845898455,zhongmingyuan_1473840440,14,2,word,False,False
on,1.0333707079989836,1.0502080830046907,0.0,zhongmingyuan_1473840440,14,3,word,False,False
learn,2.6168648750171997,0.783483209030237,0.0,zhongmingyuan_1473840440,15,0,word,True,False
to,1.1332719999481924,0.9335886660264805,0.0,zhongmingyuan_1473840440,15,1,word,False,False
walk,3.3835297920159064,0.7668480830034241,0.9833941669785418,zhongmingyuan_1473840440,15,2,word,False,False
be,0.6830322080058977,0.550184125022497,0.0,zhongmingyuan_1473840440,15,3,word,False,False
good,3.450082291965373,0.8002549579832703,0.0,zhongmingyuan_1473840440,15,4,word,False,False
walk,4.633469208958559,0.8668569580186158,0.0,zhongmingyuan_1473840440,15,2,word,False,False
before,3.0336687919916585,2.4835937910247594,0.0,zhongmingyuan_1473840440,15,3,word,False,False
you,1.7166299169766717,0.7501492080045864,0.0,zhongmingyuan_1473840440,15,4,word,False,False
house,2.6333607079577632,0.9501533340080641,0.0,zhongmingyuan_1473840440,16,0,word,True,False
with,4.466853958030697,1.5334046249627136,0.0,zhongmingyuan_1473840440,16,1,word,False,False
new,1.765617708035279,1.0347110839793459,0.0,zhongmingyuan_1473840440,16,2,word,False,False
electrical,9.700461791013367,2.933490583964158,0.0,zhongmingyuan_1473840440,16,3,word,False,False
we,0.8668182919500396,1.1834199580480345,0.0,zhongmingyuan_1473840440,17,0,word,True,False
went,1.8501236669835635,1.5167977919918485,0.0,zhongmingyuan_1473840440,17,1,word,False,False
grocery,4.500201207993086,1.200196792022325,0.0,zhongmingyuan_1473840440,17,2,word,False,False
i,0.3151999579858966,0.9344529170193709,0.0,zhongmingyuan_1473840440,18,0,word,True,False
agree,4.933433540980332,1.5167866669944488,0.0,zhongmingyuan_1473840440,18,1,word,False,False
with,2.7835002500214614,0.86674791702535,0.0,zhongmingyuan_1473840440,18,2,word,False,False
these,2.6000269580399618,1.7005468749557622,0.0,zhongmingyuan_1473840440,19,0,word,True,False
cookies,3.9832546670222655,0.8835469579789788,0.0,zhongmingyuan_1473840440,19,1,word,False,False
are,1.566549709008541,1.533603125018999,0.0,zhongmingyuan_1473840440,19,2,word,False,False
to,0.9664853750145994,0.5502746249549091,0.0,zhongmingyuan_1473840440,19,3,word,False,False
********,6.500558333005756,1.1498951670364477,0.0,zhongmingyuan_1473840440,19,4,word,False,False
to,6.500558333005756,0.6665060000377707,1.1832701250095852,zhongmingyuan_1473840440,19,3,word,False,False
it,0.7821337500354275,1.3350484169786796,1.2832897499902174,zhongmingyuan_1473840440,20,0,word,True,False
should,3.8165765409939922,1.7501469170092605,0.0,zhongmingyuan_1473840440,20,1,word,False,False
be,0.5833501670276746,1.2000582499895245,0.0,zhongmingyuan_1473840440,20,2,word,False,False
sunny,4.115757416002452,1.8680366249755025,0.0,zhongmingyuan_1473840440,20,3,word,False,False
bank,2.4998711250373162,0.6846717500011437,1.098850832961034,zhongmingyuan_1473840440,21,0,word,True,False
transaction,5.467055334011093,0.6168604589765891,0.899920791038312,zhongmingyuan_1473840440,21,1,word,False,False
was,1.5999462499748915,0.8001810000278056,0.0,zhongmingyuan_1473840440,21,2,word,False,False
not,1.4485675410251133,1.9850362499710172,0.0,zhongmingyuan_1473840440,21,3,word,False,False
the,1.3166830419795588,1.333553541044239,0.0,zhongmingyuan_1473840440,22,0,word,True,False
dow,1.1487712090020068,1.1337235000100918,2.0178933329880238,zhongmingyuan_1473840440,22,1,word,False,False
jones,4.566877624951303,1.783439249964431,2.0667858330416493,zhongmingyuan_1473840440,22,2,word,False,False
index,2.7335036669974215,0.9001594580477104,0.0,zhongmingyuan_1473840440,22,3,word,False,False
has,1.2820161249837838,1.2680463750148192,0.0,zhongmingyuan_1473840440,22,4,word,False,False
good,1.7500687920255587,0.9002306250040419,0.0,zhongmingyuan_1473840440,23,0,word,True,False
jobs,2.432088500005193,1.801467374956701,0.0,zhongmingyuan_1473840440,23,1,word,False,False
for,1.2833546670153737,0.7168563330196775,0.8499779580160975,zhongmingyuan_1473840440,23,2,word,False,False
those,2.8835092089721,0.8833374159876257,0.0,zhongmingyuan_1473840440,23,3,word,False,False
with,2.650155875016935,1.1668534589698538,0.0,zhongmingyuan_1473840440,23,4,word,False,False
fish,1.7168149590143003,0.900285082985647,0.0,zhongmingyuan_1473840440,24,0,word,True,False
are,1.06656499998644,1.2001989579875953,0.45004600001266226,zhongmingyuan_1473840440,24,1,word,False,False
apartments,6.950642917014193,1.2664418329950422,0.0,zhongmingyuan_1473840440,25,0,word,True,False
are,0.8001422500237823,0.9668184159672819,0.3833000420127064,zhongmingyuan_1473840440,25,1,word,False,False
too,1.4333393340348266,0.8833878749865107,0.0,zhongmingyuan_1473840440,25,2,word,False,False
the,1.5345903330016881,1.150270833983086,0.0,zhongmingyuan_1473840440,26,0,word,True,False
chamber,5.032561666041147,1.5511222499771975,0.0,zhongmingyuan_1473840440,26,1,word,False,False
makes,5.6490163750131615,1.1849234590190463,0.0,zhongmingyuan_1473840440,26,2,word,False,False
important,5.250135665992275,1.3667687089764513,0.0,zhongmingyuan_1473840440,26,3,word,False,False
the,1.6661726669990458,1.4004213329753838,0.0,zhongmingyuan_1473840440,27,0,word,True,False
dog,0.7832684590248391,1.9670530000003055,5.366862500028219,zhongmingyuan_1473840440,27,1,word,False,False
buried,3.666898915951606,0.9833448340068571,0.0,zhongmingyuan_1473840440,27,2,word,False,False
the,1.5665424159960821,1.0836509999935515,0.0,zhongmingyuan_1473840440,27,3,word,False,False
fund,1.9836437090416439,1.2001642909599468,0.0,zhongmingyuan_1473840440,27,4,word,False,False
the,1.9836437090416439,0.716769042017404,1.2498174579814076,zhongmingyuan_1473840440,27,3,word,False,False
did,1.1001189590315334,1.1499320829752833,0.0,zhongmingyuan_1473840440,28,0,word,True,False
you,1.9322898330283351,1.1845839169691317,0.0,zhongmingyuan_1473840440,28,1,word,False,False
see,1.4167725419974886,1.1169159160344861,0.0,zhongmingyuan_1473840440,28,2,word,False,False
that,2.1500093339709565,2.1000678749987856,0.0,zhongmingyuan_1473840440,28,3,word,False,False
spectacular,5.633813749998808,1.8339957910357043,0.0,zhongmingyuan_1473840440,28,4,word,False,False
exploring,7.299805749964435,1.3837942919926718,0.4665282500209287,zhongmingyuan_1473840440,28,5,word,False,False
spectacular,7.299805749964435,1.033494041999802,1.900056999991648,zhongmingyuan_1473840440,28,4,word,False,False
all,0.966557500010822,1.7501966659910977,0.0,zhongmingyuan_1473840440,29,0,word,True,False
work,2.1335130000370555,0.7349052500212565,0.7652970419730991,zhongmingyuan_1473840440,29,1,word,False,False
and,1.683239916979801,1.1000701250159182,0.0,zhongmingyuan_1473840440,29,2,word,False,False
on,0.8166995409992523,0.6000013750162907,0.0,zhongmingyuan_1473840440,29,3,word,False,False
people,3.266713500022888,1.316806958988309,0.0,zhongmingyuan_1473840440,30,0,word,True,False
blow,2.5001474160235375,1.2502377919736318,0.0,zhongmingyuan_1473840440,30,1,word,False,False
their,4.4822657920303755,1.6347305829985999,0.0,zhongmingyuan_1473840440,30,2,word,False,False
horn,3.2667163749574684,0.9680680829915218,3.2490347920102067,zhongmingyuan_1473840440,30,3,word,False,False
a,-4.2171028750017285,0.6346422079950571,4.365761417022441,zhongmingyuan_1473840440,30,4,word,False,False
the,1.5499940830050036,1.0500176249770448,0.0,zhongmingyuan_1473840440,31,0,word,True,False
treasury,10.049336459022015,1.051404082973022,0.0,zhongmingyuan_1473840440,31,1,word,False,False
department,6.283700792002492,1.1501925410120748,0.0,zhongmingyuan_1473840440,31,2,word,False,False
is,0.8334724169690162,1.3332652079989202,0.0,zhongmingyuan_1473840440,31,3,word,False,False
parking,4.332242457952816,1.4850412920350209,0.0,zhongmingyuan_1473840440,32,0,word,True,False
tickets,5.116772540961392,0.9167387500056066,0.0,zhongmingyuan_1473840440,32,1,word,False,False
can,1.0999935420113616,0.9166183749912307,0.0,zhongmingyuan_1473840440,32,2,word,False,False
be,0.20005758298793808,1.733650124981068,0.2996754170162603,zhongmingyuan_1473840440,32,3,word,False,False
we,0.9167667499859817,0.8836119170300663,0.0,zhongmingyuan_1473840440,33,0,word,True,False
accept,4.433354665990919,2.100546083995141,0.0,zhongmingyuan_1473840440,33,1,word,False,False
personal,5.932264583010692,1.6012029999983497,0.0,zhongmingyuan_1473840440,33,2,word,False,False
toss,3.2165399579680525,1.0667472909553908,1.716939459030982,zhongmingyuan_1473840440,34,0,word,True,False
the,1.5834163340041414,0.9502124160062522,0.0,zhongmingyuan_1473840440,34,1,word,False,False
ball,1.5166833749972284,0.6834838750073686,0.8833004590123892,zhongmingyuan_1473840440,34,2,word,False,False
the,1.1166164170135744,0.9501405410119332,0.3333484169561416,zhongmingyuan_1473840440,35,0,word,True,False
treasury,6.417023584013805,0.8333376249647699,0.0,zhongmingyuan_1473840440,35,1,word,False,False
department,5.300455125048757,1.1670607079868205,0.0,zhongmingyuan_1473840440,35,2,word,False,False
is,1.049704750010278,1.4501285000005737,0.0,zhongmingyuan_1473840440,35,3,word,False,False
apple,4.733698458003346,0.7345428330008872,4.048869458958507,zhongmingyuan_1473840440,35,4,word,False,False
is,4.733698458003346,0.7500894999830052,4.833619499986526,zhongmingyuan_1473840440,35,3,word,False,False
valid,2.4499378750333562,1.1336702919797972,0.0,zhongmingyuan_1473840440,36,0,word,True,False
till,1.7829661670257337,1.5354723749915138,1.315486375009641,zhongmingyuan_1473840440,36,1,word,False,False
the,1.983016290992964,1.016680083994288,0.0,zhongmingyuan_1473840440,36,2,word,False,False
end,1.0001646250020713,1.6183882919722237,1.4488189580151811,zhongmingyuan_1473840440,36,3,word,False,False
of,2.1497737080208026,0.8666252499679103,0.0,zhongmingyuan_1473840440,36,4,word,False,False
the,1.4168759169988334,0.9997931250254624,0.0,zhongmingyuan_1473840440,36,5,word,False,False
would,2.616963915992528,0.9000586670008488,0.0,zhongmingyuan_1473840440,37,0,word,True,False
like,2.433413917024154,0.850072540983092,0.0,zhongmingyuan_1473840440,37,1,word,False,False
to,0.8334371669916436,0.5333441670518368,0.0,zhongmingyuan_1473840440,37,2,word,False,False
come,1.433149999997113,0.7169657499762252,0.0,zhongmingyuan_1473840440,37,3,word,False,False
to,0.9834948750212789,0.8333514999831095,0.0,zhongmingyuan_1473840440,37,4,word,False,False
my,2.382171124976594,0.9680107909953222,0.0,zhongmingyuan_1473840440,37,5,word,False,False
reading,4.116520666982979,0.9832113329903223,0.0,zhongmingyuan_1473840440,38,0,word,True,False
week,2.799229209020268,0.767885125009343,0.0,zhongmingyuan_1473840440,38,1,word,False,False
is,0.9986777079757303,1.4014992919983342,0.0,zhongmingyuan_1473840440,38,2,word,False,False
just,3.3156598749919794,1.0678136660135351,0.0,zhongmingyuan_1473840440,38,3,word,False,False
about,2.5835804169764742,0.8833722080453299,0.0,zhongmingyuan_1473840440,38,4,word,False,False
i,0.31679595803143457,1.7163510830141604,0.0,zhongmingyuan_1473840440,39,0,word,True,False
er,2.649091875005979,1.5011313750292175,0.0,zhongmingyuan_1473840440,39,1,word,False,False
do,5.633626083028503,0.8518100840155967,2.8322632079944015,zhongmingyuan_1473840440,39,1,word,False,False
not,1.4648640409577638,0.8182307090028189,0.0,zhongmingyuan_1473840440,39,2,word,False,False
care,1.6500610410002992,0.7349333330057561,0.8655065420316532,zhongmingyuan_1473840440,39,3,word,False,False
er,1.0153653339948505,0.6013172919629142,3.333301916019991,zhongmingyuan_1473840440,39,4,word,False,False
care,1.0153653339948505,0.7336345830117352,3.984487749985419,zhongmingyuan_1473840440,39,3,word,False,False
if,0.966615958022885,1.300137541955337,0.0,zhongmingyuan_1473840440,39,4,word,False,False
you,3.21702570799971,1.0332472920417786,0.0,zhongmingyuan_1473840440,39,5,word,False,False
do,0.8499967079842463,1.3335986249730922,0.0,zhongmingyuan_1473840440,39,6,word,False,False
the,1.366878041997552,1.2001160419895314,0.0,zhongmingyuan_1473840440,40,0,word,True,False
bus,2.0156191660207696,0.7835932500311173,1.2177035419736058,zhongmingyuan_1473840440,40,1,word,False,False
was,1.6489190830034204,0.967848124972079,0.0,zhongmingyuan_1473840440,40,2,word,False,False
very,2.9668818750069477,1.0167992089991458,0.0,zhongmingyuan_1473840440,40,3,word,False,False
in,0.7154102919739671,1.1013130830251612,0.0,zhongmingyuan_1473840440,41,0,word,True,False
sharp,2.6988646669778973,1.2848085000296123,0.0,zhongmingyuan_1473840440,41,1,word,False,False
contrast,4.499059499998111,0.9679144580150023,0.0,zhongmingyuan_1473840440,41,2,word,False,False
to,1.1167149169486947,0.9167001250316389,0.0,zhongmingyuan_1473840440,41,3,word,False,False
your,3.148980083002243,0.9848190000047907,0.0,zhongmingyuan_1473840440,41,4,word,False,False
the,1.3166513749747537,0.6167406250024214,0.0,zhongmingyuan_1473840440,42,0,word,True,False
facts,1.883473750029225,0.6999090829631314,0.0,zhongmingyuan_1473840440,42,1,word,False,False
get,1.0999615420005284,0.7169044160400517,0.0,zhongmingyuan_1473840440,42,2,word,False,False
in,0.7654862090130337,0.5512842079624534,0.0,zhongmingyuan_1473840440,42,3,word,False,False
the,1.1832190420245752,0.7169246659614146,0.0,zhongmingyuan_1473840440,42,4,word,False,False
our,1.7332008340163156,1.416676707973238,0.0,zhongmingyuan_1473840440,43,0,word,True,False
fax,1.8488951670005918,0.8501142919994891,4.101494791044388,zhongmingyuan_1473840440,43,1,word,False,False
number,4.450275499955751,1.0667485000449233,0.0,zhongmingyuan_1473840440,43,2,word,False,False
has,1.2833761249785312,0.7499037079978734,0.0,zhongmingyuan_1473840440,43,3,word,False,False
longer,3.765718958049547,1.3179723749635741,0.0,zhongmingyuan_1473840440,44,0,word,True,False
than,2.1498936249990948,2.467049708997365,0.0,zhongmingyuan_1473840440,44,1,word,False,False
a,-2.467049708997365,1.1834808750427328,2.633703792002052,zhongmingyuan_1473840440,44,2,word,False,False
football,5.266914291947614,1.8000277079991065,0.0,zhongmingyuan_1473840440,44,3,word,False,False
it,2.214899124985095,1.201686582993716,0.0,zhongmingyuan_1473840440,45,0,word,True,False
is,1.0168829589965753,1.3833547080284916,0.0,zhongmingyuan_1473840440,45,1,word,False,False
difficult,4.766915875021368,0.9834854579530656,0.0,zhongmingyuan_1473840440,45,2,word,False,False
